브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,원가견적번호,발주통화,제조업체,견적서제출일자,PO_CLS,마감형태,내수구분,적용환율,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD)_공임,(USD)_본사공급자재,(USD)_정상마진,(USD)_기타마진/경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)_본사공급자재,(KRW)_정상마진,(KRW)_기타마진/경비
I,25F,7AWPB0154,Bottom,우븐팬츠,7AWPB0154C0001,89000,792,CQ250501451,KRW,(주)엠에스에이,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,5.060028,0.881237,0.742313,0.232923,4.599711,0.08294,1.692666,0.567447,7321.0,1275.0,1074.0,337.0,6655.0,120.0,2449.0,821.0
I,25F,7AWPB0154,Bottom,우븐팬츠,7AWPB0154K0001,89000,1250,CQ250501444,KRW,(주)엠에스에이,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,5.060028,0.881237,0.742313,0.232923,4.599711,0.08294,1.692666,0.567447,7321.0,1275.0,1074.0,337.0,6655.0,120.0,2449.0,821.0
I,25F,7AWPB0354,Bottom,우븐팬츠,7AWPB0354C0001,89000,1889,CQ250502340,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,3.974897,0.881237,0.929619,0.232923,4.800149,0.08294,1.587609,0.530816,5751.0,1275.0,1345.0,337.0,6945.0,120.0,2297.0,768.0
I,25F,7AWPB0454,Bottom,우븐팬츠,7AWPB0454C0001,89000,82,CQ250502342,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.81409,0.881237,0.872943,0.232923,4.800149,0.08294,1.85509,0.590256,8412.0,1275.0,1263.0,337.0,6945.0,120.0,2684.0,854.0
I,25F,7AWPB0454,Bottom,우븐팬츠,7AWPB0454K0001,89000,2500,CQ250502341,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.81409,0.881237,0.872943,0.232923,4.800149,0.08294,1.85509,0.590256,8412.0,1275.0,1263.0,337.0,6945.0,120.0,2684.0,854.0
I,25F,7AWPB0556,Bottom,우븐팬츠,7AWPB0556C0001,99000,176,CQ250501419,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,6.076042,0.620667,1.465272,0.2191,4.899677,0.08294,1.959456,0.711901,8791.0,898.0,2120.0,317.0,7089.0,120.0,2835.0,1030.0
I,25F,7AWPB0556,Bottom,우븐팬츠,7AWPB0556K0001,99000,2400,CQ250501418,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,6.076042,0.620667,1.465272,0.2191,4.899677,0.08294,1.959456,0.711901,8791.0,898.0,2120.0,317.0,7089.0,120.0,2835.0,1030.0
I,25F,7AWPB0654,Bottom,우븐팬츠,7AWPB0654C0001,99000,508,CQ250502344,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,6.195614,0.585418,1.503286,0.221864,4.899677,0.08294,1.977427,0.680799,8964.0,847.0,2175.0,321.0,7089.0,120.0,2861.0,985.0
I,25F,7AWPB0654,Bottom,우븐팬츠,7AWPB0654K0001,99000,1200,CQ250502343,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,6.195614,0.585418,1.503286,0.221864,4.899677,0.08294,1.977427,0.680799,8964.0,847.0,2175.0,321.0,7089.0,120.0,2861.0,985.0
I,25F,7AWPB0756,Bottom,우븐팬츠,7AWPB0756C0001,109000,4257,CQ250501417,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,7.765943,0.0,1.851634,0.254349,4.200217,0.08294,2.072807,0.75268,11236.0,0.0,2679.0,368.0,6077.0,120.0,2999.0,1089.0
I,25F,7AWPB0756,Bottom,우븐팬츠,7AWPB0756K0001,109000,2300,CQ250501416,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,7.765943,0.0,1.851634,0.254349,4.200217,0.08294,2.072807,0.75268,11236.0,0.0,2679.0,368.0,6077.0,120.0,2999.0,1089.0
I,25F,7AWPB0856,Bottom,우븐팬츠,7AWPB0856C0001,99000,1476,CQ250502347,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,6.913736,0.40917,1.136968,0.214953,4.500183,0.601315,1.944251,0.648314,10003.0,592.0,1645.0,311.0,6511.0,870.0,2813.0,938.0
I,25F,7AWPB0856,Bottom,우븐팬츠,7AWPB0856K0001,99000,1400,CQ250502346,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,6.913736,0.40917,1.136968,0.214953,4.500183,0.601315,1.944251,0.648314,10003.0,592.0,1645.0,311.0,6511.0,870.0,2813.0,938.0
I,25F,7AWPB0956,Bottom,우븐팬츠,7AWPB0956C0001,79000,1136,CQ250502370,KRW,주식회사 아이케이지,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.329583,0.53911,0.433361,0.206659,3.700504,0.08294,1.500522,0.532198,7711.0,780.0,627.0,299.0,5354.0,120.0,2171.0,770.0
I,25F,7AWPB0956,Bottom,우븐팬츠,7AWPB0956K0001,79000,1200,CQ250502366,KRW,주식회사 아이케이지,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.329583,0.53911,0.433361,0.206659,3.700504,0.08294,1.500522,0.532198,7711.0,780.0,627.0,299.0,5354.0,120.0,2171.0,770.0
I,25F,7AWPB1056,Bottom,우븐팬츠,7AWPB1056C0001,99000,2031,CQ250501430,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,4.999896,0.0,1.51158,0.23707,4.800149,0.08294,1.696813,0.5633,7234.0,0.0,2187.0,343.0,6945.0,120.0,2455.0,815.0
I,25F,7AWPB1056,Bottom,우븐팬츠,7AWPB1056K0001,99000,1300,CQ250501428,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,4.999896,0.0,1.51158,0.23707,4.800149,0.08294,1.696813,0.5633,7234.0,0.0,2187.0,343.0,6945.0,120.0,2455.0,815.0
I,25F,7AWPB1156,Bottom,우븐팬츠,7AWPB1156C0001,109000,167,CQ250502349,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.917074,0.599241,1.087896,0.250893,7.90003,0.08294,2.325774,0.691166,8561.0,867.0,1574.0,363.0,11430.0,120.0,3365.0,1000.0
I,25F,7AWPB1156,Bottom,우븐팬츠,7AWPB1156K0001,109000,1100,CQ250502348,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.917074,0.599241,1.087896,0.250893,7.90003,0.08294,2.325774,0.691166,8561.0,867.0,1574.0,363.0,11430.0,120.0,3365.0,1000.0
I,25F,7AWPB1254,Bottom,우븐팬츠,7AWPB1254C0001,89000,3008,CQ250501415,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,5.030999,0.405023,0.710519,0.2191,4.800149,0.601315,1.642211,0.528742,7279.0,586.0,1028.0,317.0,6945.0,870.0,2376.0,765.0
I,25F,7AWPB1254,Bottom,우븐팬츠,7AWPB1254K0001,89000,1600,CQ250501414,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,5.030999,0.405023,0.710519,0.2191,4.800149,0.601315,1.642211,0.528742,7279.0,586.0,1028.0,317.0,6945.0,870.0,2376.0,765.0
I,25F,7AWPB1356,Bottom,우븐팬츠,7AWPB1356C0001,109000,570,CQ250502417,USD,"NINGBO TONGYI GARMENTS TECHNOLOGY CO., LTD",2025-06-09,F,소싱대행(중국생산/중국입고),중국생산,1446.83,9.882294,0.760283,2.311951,0.233614,4.619755,0.08294,0.0,0.825944,14298.0,1100.0,3345.0,338.0,6684.0,120.0,0.0,1195.0
I,25F,7AWPB1956,Bottom,우븐팬츠,7AWPB1956K0003,109000,600,CQ251200126,KRW,(주)다올인터내셔널,2025-12-02,B,내수/원화/세금계산서/DDP,내수,1446.83,6.759605,0.682872,1.622167,0.270937,4.999896,0.08294,2.109439,1.468037,9780.0,988.0,2347.0,392.0,7234.0,120.0,3052.0,2124.0
I,25F,7AWSB0154,Inner,우븐셔츠,7AWSB0154C0001,139000,601,CQ250502351,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,8.370023,1.466655,1.62977,0.214953,6.000014,0.08294,2.620211,0.816267,12110.0,2122.0,2358.0,311.0,8681.0,120.0,3791.0,1181.0
I,25F,7AWSB0154,Inner,우븐셔츠,7AWSB0154K0001,139000,850,CQ250502350,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,8.370023,1.466655,1.62977,0.214953,6.000014,0.08294,2.620211,0.816267,12110.0,2122.0,2358.0,311.0,8681.0,120.0,3791.0,1181.0
I,25F,7AWSB0254,Inner,우븐셔츠,7AWSB0254C0001,139000,463,CQ250501325,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.892883,1.857855,2.011985,0.220482,8.199996,0.08294,2.694166,0.677343,8526.0,2688.0,2911.0,319.0,11864.0,120.0,3898.0,980.0
I,25F,7AWSB0254,Inner,우븐셔츠,7AWSB0254K0001,139000,500,CQ250501326,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.892883,1.857855,2.011985,0.220482,8.199996,0.08294,2.694166,1.859237,8526.0,2688.0,2911.0,319.0,11864.0,120.0,3898.0,2690.0
I,25F,7FDJB1056,Outer,다운점퍼,7FDJB1056C0001,239000,328,CQ250501524,KRW,(주)알피티트레이딩,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,11.573578,0.775488,9.294803,0.294437,9.500079,0.08294,3.114395,1.380259,16745.0,1122.0,13448.0,426.0,13745.0,120.0,4506.0,1997.0
I,25F,7FDJB1056,Outer,다운점퍼,7FDJB1056K0001,239000,3000,CQ250501525,KRW,(주)알피티트레이딩,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,11.573578,0.775488,9.294803,0.294437,9.500079,0.08294,3.114395,1.380259,16745.0,1122.0,13448.0,426.0,13745.0,120.0,4506.0,1997.0
I,25F,7FDJB2156,Outer,다운점퍼,7FDJB2156C0001,299000,1493,CQ250501527,KRW,(주)알피티트레이딩,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,17.482358,0.937913,13.989204,0.294437,8.999675,0.08294,4.140777,1.880663,25294.0,1357.0,20240.0,426.0,13021.0,120.0,5991.0,2721.0
I,25F,7FDJB2156,Outer,다운점퍼,7FDJB2156K0001,299000,5700,CQ250501528,KRW,(주)알피티트레이딩,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,17.482358,0.937913,13.989204,0.294437,8.999675,0.08294,4.140777,1.880663,25294.0,1357.0,20240.0,426.0,13021.0,120.0,5991.0,2721.0
I,25F,7FDJB2556,Outer,다운점퍼,7FDJB2556K0001,239000,2500,CQ250501533,KRW,(주)알피티트레이딩,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,8.402508,0.634491,10.127658,0.312407,10.500197,0.981456,2.966485,1.324274,12157.0,918.0,14653.0,452.0,15192.0,1420.0,4292.0,1916.0
I,25F,7FDJM0956,Outer,다운점퍼,7FDJM0956C0001,279000,57,CQ250600520,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,16.905925,0.599241,9.809722,0.287525,12.499741,0.877781,3.981809,1.616638,24460.0,867.0,14193.0,416.0,18085.0,1270.0,5761.0,2339.0
I,25F,7FDJM0956,Outer,다운점퍼,7FDJM0956K0001,279000,2000,CQ250600536,KRW,(주)엠에스에이,2025-06-11,B,내수/원화/세금계산서/DDP,내수,1446.83,16.905925,0.599241,9.603063,0.287525,12.499741,0.877781,3.961074,1.606961,24460.0,867.0,13894.0,416.0,18085.0,1270.0,5731.0,2325.0
I,25F,7FHDB1154,Inner,후드티,7FHDB1154C0001,89000,130,CQ250501500,KRW,SHANGHAI HE YUN IMPORT & EXPORT CO. LTD.,2025-05-22,F,소싱대행(중국생산/중국입고),중국생산,1446.83,6.913736,0.896443,0.967633,0.223938,5.599829,0.08294,0.0,0.894369,10003.0,1297.0,1400.0,324.0,8102.0,120.0,0.0,1294.0
I,25F,7FHDB1154,Inner,후드티,7FHDB1154K0001,89000,1000,CQ250501516,USD,SHANGHAI HE YUN IMPORT & EXPORT CO. LTD.,2025-05-22,A,한국수입/외화/FOB,내수,1446.83,6.913736,0.896443,0.967633,0.223938,5.599829,0.08294,0.0,0.894369,10003.0,1297.0,1400.0,324.0,8102.0,120.0,0.0,1294.0
I,25F,7FHDB1254,Inner,후드티,7FHDB1254K0001,99000,1100,CQ250601760,KRW,(주)다올인터내셔널,2025-06-27,B,내수/원화/세금계산서/DDP,내수,1446.83,6.971794,1.374038,0.952427,0.205968,3.699813,0.08294,1.94978,0.695313,10087.0,1988.0,1378.0,298.0,5353.0,120.0,2821.0,1006.0
I,25F,7FHDB1354,Inner,후드티,7FHDB1354K0001,99000,1400,CQ251000121,KRW,(주)다올인터내셔널,2025-10-14,B,내수/원화/세금계산서/DDP,내수,1446.83,6.812134,1.374038,0.952427,0.205968,3.699813,0.08294,1.925589,0.572977,9856.0,1988.0,1378.0,298.0,5353.0,120.0,2786.0,829.0
I,25F,7FKCB0354,Outer,니트가디건,7FKCB0354K0001,129000,1400,CQ250600179,KRW,주식회사 와이엠어패럴,2025-06-04,B,내수/원화/세금계산서/DDP,내수,1446.83,3.71018,0.20735,1.394773,0.237761,10.499506,0.08294,2.372082,1.559962,5368.0,300.0,2018.0,344.0,15191.0,120.0,3432.0,2257.0
I,25F,7FLGB0356,Bottom,레깅스,7FLGB0356C0001,79000,75,CQ250600231,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,6.137556,0.854281,0.370465,0.223938,3.500066,0.08294,1.629079,0.567447,8880.0,1236.0,536.0,324.0,5064.0,120.0,2357.0,821.0
I,25F,7FLGB0356,Bottom,레깅스,7FLGB0356K0001,79000,800,CQ250600230,KRW,㈜에이플러스 스포츠,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,6.137556,0.854281,0.370465,0.223938,3.500066,0.08294,1.629079,0.567447,8880.0,1236.0,536.0,324.0,5064.0,120.0,2357.0,821.0
I,25F,7FMTB2154,Inner,맨투맨,7FMTB2154C0001,69000,80,CQ250502290,KRW,주식회사 신즈디자인하우스,2025-05-28,L,직송/원화/세금계산서/FOB,직송,1446.83,6.260583,0.98353,0.588182,0.215644,1.799797,0.08294,1.444537,0.454096,9058.0,1423.0,851.0,312.0,2604.0,120.0,2090.0,657.0
I,25F,7FMTB2254,Inner,맨투맨,7FMTB2254K0001,49000,1850,CQ250501529,USD,SHANGHAI HE YUN IMPORT & EXPORT CO. LTD.,2025-05-22,A,한국수입/외화/FOB,내수,1446.83,4.056454,0.700151,0.332451,0.223938,2.999661,0.08294,0.0,0.239144,5869.0,1013.0,481.0,324.0,4340.0,120.0,0.0,346.0
I,25F,7FMTB2354,Inner,맨투맨,7FMTB2354K0001,89000,1100,CQ250601759,KRW,(주)다올인터내셔널,2025-06-27,B,내수/원화/세금계산서/DDP,내수,1446.83,5.633005,0.829399,0.660064,0.322775,3.900251,0.08294,1.65327,0.912339,8150.0,1200.0,955.0,467.0,5643.0,120.0,2392.0,1320.0
I,25F,7FMTB2554,Inner,맨투맨,7FMTB2554K0001,89000,2000,CQ251000033,KRW,(주)다올인터내셔널,2025-10-02,B,내수/원화/세금계산서/DDP,내수,1446.83,5.653048,1.002191,0.660064,0.322775,3.999779,0.08294,1.697504,0.922707,8179.0,1450.0,955.0,467.0,5787.0,120.0,2456.0,1335.0
I,25F,7FMTB2556,Inner,맨투맨,7FMTB2556K0001,99000,1400,CQ251000032,KRW,(주)다올인터내셔널,2025-10-02,B,내수/원화/세금계산서/DDP,내수,1446.83,6.802458,1.174983,0.516992,0.322775,4.099998,0.08294,1.888957,1.016705,9842.0,1700.0,748.0,467.0,5932.0,120.0,2733.0,1471.0
I,25F,7FMTH0254,Inner,맨투맨,7FMTH0254C0001,89000,665,CQ250600229,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,5.410449,1.52333,1.018779,0.223938,3.300319,0.08294,1.687828,0.57505,7828.0,2204.0,1474.0,324.0,4775.0,120.0,2442.0,832.0
I,25F,7FMTH0254,Inner,맨투맨,7FMTH0254K0001,89000,3000,CQ250600228,KRW,㈜에이플러스 스포츠,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,5.410449,1.52333,1.018779,0.223938,3.300319,0.08294,1.687828,0.57505,7828.0,2204.0,1474.0,324.0,4775.0,120.0,2442.0,832.0
I,25F,7FMTH0754,Inner,맨투맨,7FMTH0754C0001,69000,505,CQ250600255,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,4.506404,2.349274,0.457552,0.23085,2.000235,0.08294,1.396847,0.977309,6520.0,3399.0,662.0,334.0,2894.0,120.0,2021.0,1414.0
I,25F,7FOPB0154,Inner,원피스,7FOPB0154C0001,129000,225,CQ250501327,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.361376,1.622858,2.781253,0.220482,7.700283,0.08294,2.620211,1.042279,7757.0,2348.0,4024.0,319.0,11141.0,120.0,3791.0,1508.0
I,25F,7FOPM0154,Inner,원피스,7FOPM0154C0001,139000,373,CQ250501328,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,8.551108,0.783782,2.646475,0.220482,8.699709,0.08294,3.101954,0.734019,12372.0,1134.0,3829.0,319.0,12587.0,120.0,4488.0,1062.0
I,25F,7FOPM0254,Inner,원피스,7FOPM0254C0001,139000,250,CQ250501329,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,7.271068,0.839767,1.944942,0.221173,6.499727,0.08294,2.48336,0.635182,10520.0,1215.0,2814.0,320.0,9404.0,120.0,3593.0,919.0
I,25F,7FPTH0154,Bottom,팬츠,7FPTH0154C0001,79000,803,CQ250600254,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,5.44639,1.421729,0.662828,0.223938,2.499948,0.08294,1.504669,0.543257,7880.0,2057.0,959.0,324.0,3617.0,120.0,2177.0,786.0
I,25F,7FPTH0154,Bottom,팬츠,7FPTH0154K0001,79000,2500,CQ250600253,KRW,㈜에이플러스 스포츠,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,5.44639,1.421729,0.662828,0.223938,2.499948,0.08294,1.504669,0.543257,7880.0,2057.0,959.0,324.0,3617.0,120.0,2177.0,786.0
I,25F,7FPTH0254,Bottom,팬츠,7FPTH0254C0001,79000,340,CQ250600240,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,3.958309,3.345936,0.785165,0.223938,2.999661,0.08294,1.663637,0.349039,5727.0,4841.0,1136.0,324.0,4340.0,120.0,2407.0,505.0
I,25F,7FS1H0154,Wear_etc,반팔티 & 스웨트팬츠,7FS1H0154K0001,139000,2710,CQ250600262,KRW,(주)다올인터내셔널,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,7.228907,2.384523,1.196409,0.392582,4.999896,0.08294,2.371391,1.303539,10459.0,3450.0,1731.0,568.0,7234.0,120.0,3431.0,1886.0
I,25F,7FS2B0654,Wear_etc,맨투맨셋트,7FS2B0654K0001,149000,1200,CQ250600721,KRW,주식회사 신즈디자인하우스,2025-06-13,B,내수/원화/세금계산서/DDP,내수,1446.83,7.667107,1.938721,1.047808,0.282687,8.300215,0.08294,2.842767,1.248246,11093.0,2805.0,1516.0,409.0,12009.0,120.0,4113.0,1806.0
I,25F,7FS2B0754,Wear_etc,맨투맨셋트,7FS2B0754K0001,149000,1800,CQ250600722,KRW,주식회사 신즈디자인하우스,2025-06-13,B,내수/원화/세금계산서/DDP,내수,1446.83,8.880103,1.791503,1.051955,0.282687,7.300097,0.08294,2.853825,0.992515,12848.0,2592.0,1522.0,409.0,10562.0,120.0,4129.0,1436.0
I,25F,7FS2B0856,Wear_etc,맨투맨셋트,7FS2B0856K0001,129000,4900,CQ250700687,KRW,주식회사 신즈디자인하우스,2025-07-28,B,내수/원화/세금계산서/DDP,내수,1446.83,6.601328,0.630344,1.996779,0.282687,6.000014,0.08294,2.284304,2.21035,9551.0,912.0,2889.0,409.0,8681.0,120.0,3305.0,3198.0
I,25F,7FS2B1356,Wear_etc,맨투맨셋트,7FS2B1356K0001,149000,2800,CQ250600236,KRW,㈜에이플러스 스포츠,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,9.44686,2.278084,2.289142,0.456861,8.300215,0.08294,3.347318,1.322201,13668.0,3296.0,3312.0,661.0,12009.0,120.0,4843.0,1913.0
I,25F,7FS2B2656,Wear_etc,맨투맨셋트,7FS2B2656K0001,149000,600,CQ251200127,KRW,(주)다올인터내셔널,2025-12-02,B,내수/원화/세금계산서/DDP,내수,1446.83,7.879295,3.041131,1.886884,0.337289,6.799693,0.08294,2.940912,1.379568,11400.0,4400.0,2730.0,488.0,9838.0,120.0,4255.0,1996.0
I,25F,7FS2H0154,Wear_etc,맨투맨셋트,7FS2H0154C0001,139000,742,CQ250600235,KRW,㈜에이플러스 스포츠,2025-06-05,L,직송/원화/세금계산서/FOB,직송,1446.83,8.245613,3.160703,1.161159,0.340745,4.500183,0.08294,2.56008,0.824561,11930.0,4573.0,1680.0,493.0,6511.0,120.0,3704.0,1193.0
I,25F,7FS2H0154,Wear_etc,맨투맨셋트,7FS2H0154K0001,139000,2200,CQ250600234,KRW,㈜에이플러스 스포츠,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,8.245613,3.160703,1.161159,0.340745,4.500183,0.08294,2.56008,0.824561,11930.0,4573.0,1680.0,493.0,6511.0,120.0,3704.0,1193.0
I,25F,7FS2H0254,Wear_etc,맨투맨셋트,7FS2H0254C0001,159000,971,CQ250600180,KRW,주식회사 와이엠어패럴,2025-06-04,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.872148,0.311025,1.62977,0.457552,15.499402,0.08294,3.49661,1.139042,8496.0,450.0,2358.0,662.0,22425.0,120.0,5059.0,1648.0
I,25F,7FS2H0356,Wear_etc,맨투맨셋트,7FS2H0356K0001,129000,3140,CQ250600290,KRW,(주)다올인터내셔널,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,8.383155,4.58727,0.626888,0.333833,3.900251,0.08294,2.624358,0.795532,12129.0,6637.0,907.0,483.0,5643.0,120.0,3797.0,1151.0
I,25F,7FSKB0154,Bottom,스커트,7FSKB0154C0001,99000,492,CQ250501330,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,3.758562,0.544639,0.90059,0.220482,7.199878,0.08294,1.860619,0.617903,5438.0,788.0,1303.0,319.0,10417.0,120.0,2692.0,894.0
I,25F,7FSKB0254,Bottom,스커트,7FSKB0254C0002,89000,678,CQ250501447,KRW,(주)엠에스에이,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,4.476684,0.479669,0.649005,0.344201,6.899912,0.08294,1.875825,0.745077,6477.0,694.0,939.0,498.0,9983.0,120.0,2714.0,1078.0
I,25F,7FSKB0254,Bottom,스커트,7FSKB0254K0001,89000,1400,CQ250501446,KRW,(주)엠에스에이,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,4.476684,0.479669,0.649005,0.344201,6.899912,0.08294,1.875825,0.745077,6477.0,694.0,939.0,498.0,9983.0,120.0,2714.0,1078.0
I,25F,7FSKB0554,Bottom,스커트,7FSKB0554C0001,89000,437,CQ250502353,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.552138,0.40917,0.590947,0.342127,5.500301,0.566756,1.808091,0.701534,8033.0,592.0,855.0,495.0,7958.0,820.0,2616.0,1015.0
I,25F,7FSKB0554,Bottom,스커트,7FSKB0554K0001,89000,1400,CQ250502352,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.552138,0.40917,0.590947,0.342127,5.500301,0.566756,1.808091,0.701534,8033.0,592.0,855.0,495.0,7958.0,820.0,2616.0,1015.0
I,25F,7FSKB0654,Bottom,스커트,7FSKB0654C0001,89000,674,CQ250502291,KRW,주식회사 신즈디자인하우스,2025-05-28,L,직송/원화/세금계산서/FOB,직송,1446.83,3.082601,0.317245,0.91856,0.215644,5.500301,0.08294,1.472875,0.311716,4460.0,459.0,1329.0,312.0,7958.0,120.0,2131.0,451.0
I,25F,7FSKM0254,Bottom,스커트,7FSKM0254C0001,119000,697,CQ250501331,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,6.628284,0.747842,1.026382,0.220482,5.899795,0.08294,2.14538,0.55708,9590.0,1082.0,1485.0,319.0,8536.0,120.0,3104.0,806.0
I,25F,7FSKM0354,Bottom,스커트,7FSKM0354C0001,119000,280,CQ250501332,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.661342,0.768577,0.731945,0.220482,6.199761,0.08294,2.004382,1.604197,8191.0,1112.0,1059.0,319.0,8970.0,120.0,2900.0,2321.0
I,25F,7FSMB0154,Bottom,우븐반바지,7FSMB0154K0001,69000,1590,CQ250601755,KRW,(주)다올인터내셔널,2025-06-27,B,내수/원화/세금계산서/DDP,내수,1446.83,2.723195,0.890222,0.514228,0.205968,3.750268,0.08294,1.181894,0.980765,3940.0,1288.0,744.0,298.0,5426.0,120.0,1710.0,1419.0
I,25F,7FTSB0454,Inner,반팔카라티셔츠,7FTSB0454C0001,53000,410,CQ250600263,KRW,(주)다올인터내셔널,2025-06-05,F,소싱대행(중국생산/중국입고),중국생산,1446.83,3.659725,1.028455,0.18385,0.205968,1.799797,0.08294,1.000809,0.687019,5295.0,1488.0,266.0,298.0,2604.0,120.0,1448.0,994.0
I,25F,7FTSH0154,Inner,반팔카라티셔츠,7FTSH0154C0001,53000,245,CQ250600266,KRW,(주)다올인터내셔널,2025-06-05,F,소싱대행(중국생산/중국입고),중국생산,1446.83,3.127527,1.581388,0.18385,0.205968,1.400303,0.08294,0.944133,0.593712,4525.0,2288.0,266.0,298.0,2026.0,120.0,1366.0,859.0
I,25F,7FTSH0154,Inner,반팔카라티셔츠,7FTSH0154K0001,53000,800,CQ250600265,KRW,(주)다올인터내셔널,2025-06-05,B,내수/원화/세금계산서/DDP,내수,1446.83,2.58427,1.581388,0.18385,0.205968,1.400303,0.08294,0.862575,0.710519,3739.0,2288.0,266.0,298.0,2026.0,120.0,1248.0,1028.0
I,25F,7FTSM0254,Inner,반팔카라티셔츠,7FTSM0254C0001,59000,546,CQ250502287,KRW,주식회사 신즈디자인하우스,2025-05-28,L,직송/원화/세금계산서/FOB,직송,1446.83,3.405376,0.666975,0.508007,0.215644,3.950015,0.08294,1.279349,0.687019,4927.0,965.0,735.0,312.0,5715.0,120.0,1851.0,994.0
