브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,원가견적번호,발주통화,제조업체,견적서제출일자,PO_CLS,마감형태,내수구분,적용환율,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD)_공임,(USD)_본사공급자재,(USD)_정상마진,(USD)_기타마진/경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)_본사공급자재,(KRW)_정상마진,(KRW)_기타마진/경비
I,26S,7ATSM0963,Inner,반팔카라티셔츠,7ATSM0963C0001,59000,100,CQ251101092,KRW,세이코퍼레이션,2025-11-13,L,직송/원화/세금계산서/FOB,직송,1378.86,5.083185,1.015332,0.342312,0.242229,2.000203,0.087028,1.266263,0.417011,7009.0,1400.0,472.0,334.0,2758.0,120.0,1746.0,575.0
I,26S,7ATSM0963,Inner,반팔카라티셔츠,7ATSM0963C0002,59000,1535,CQ251101091,KRW,세이코퍼레이션,2025-11-13,L,직송/원화/세금계산서/FOB,직송,1378.86,5.083185,1.015332,0.342312,0.242229,2.000203,0.087028,1.266263,0.417011,7009.0,1400.0,472.0,334.0,2758.0,120.0,1746.0,575.0
I,26S,7ATSM1063,Inner,반팔카라티셔츠,7ATSM1063K0001,69000,1000,CQ251200572,KRW,주식회사 신즈디자인하우스,2025-12-10,B,내수/원화/세금계산서/DDP,내수,1378.86,4.003307,0.949335,0.601221,0.223373,3.750199,0.087028,1.395356,0.346663,5520.0,1309.0,829.0,308.0,5171.0,120.0,1924.0,478.0
I,26S,7ATSM1263,Inner,반팔카라티셔츠,7ATSM1263C0001,49000,200,CQ251101207,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,1.728965,2.964768,0.176233,0.234977,1.100184,0.087028,0.895667,0.2299,2384.0,4088.0,243.0,324.0,1517.0,120.0,1235.0,317.0
I,26S,7ATSM1263,Inner,반팔카라티셔츠,7ATSM1263C0002,49000,13009,CQ251101208,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,1.728965,2.964768,0.176233,0.234977,1.100184,0.087028,0.895667,0.2299,2384.0,4088.0,243.0,324.0,1517.0,120.0,1235.0,317.0
I,26S,7ATSM1263,Inner,반팔카라티셔츠,7ATSM1263K0001,49000,3702,CQ251101206,KRW,(주)다올인터내셔널,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,1.728965,2.964768,0.176233,0.234977,1.100184,0.087028,0.895667,0.571487,2384.0,4088.0,243.0,324.0,1517.0,120.0,1235.0,788.0
I,26S,7ATSM1463,Inner,반팔카라티셔츠,7ATSM1463C0001,59000,100,CQ251101210,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.295476,1.151676,0.187836,0.234977,1.200267,0.087028,0.875361,0.36697,4544.0,1588.0,259.0,324.0,1655.0,120.0,1207.0,506.0
I,26S,7ATSM1463,Inner,반팔카라티셔츠,7ATSM1463C0002,59000,2776,CQ251101211,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.295476,1.151676,0.187836,0.234977,1.200267,0.087028,0.875361,0.36697,4544.0,1588.0,259.0,324.0,1655.0,120.0,1207.0,506.0
I,26S,7ATSM1463,Inner,반팔카라티셔츠,7ATSM1463K0001,59000,3152,CQ251101209,KRW,(주)다올인터내셔널,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,3.295476,1.151676,0.187836,0.234977,1.200267,0.087028,0.875361,0.533049,4544.0,1588.0,259.0,324.0,1655.0,120.0,1207.0,735.0
I,26S,7ATSM1563,Inner,반팔카라티셔츠,7ATSM1563C0001,59000,100,CQ251101017,KRW,㈜에이플러스 스포츠,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.835574,3.212074,0.468503,0.231351,1.30035,0.087028,1.022584,0.304599,2531.0,4429.0,646.0,319.0,1793.0,120.0,1410.0,420.0
I,26S,7ATSM1563,Inner,반팔카라티셔츠,7ATSM1563C0002,59000,2933,CQ251101016,KRW,㈜에이플러스 스포츠,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.835574,3.212074,0.468503,0.231351,1.30035,0.087028,1.022584,0.304599,2531.0,4429.0,646.0,319.0,1793.0,120.0,1410.0,420.0
I,26S,7ATSM1663,Inner,반팔카라티셔츠,7ATSM1663C0001,59000,150,CQ251200546,KRW,(주)다올인터내셔널,2025-12-09,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.978649,1.151676,0.205242,0.234977,1.399707,0.087028,1.010255,0.388727,5486.0,1588.0,283.0,324.0,1930.0,120.0,1393.0,536.0
I,26S,7ATSM1663,Inner,반팔카라티셔츠,7ATSM1663C0002,59000,5119,CQ251200547,KRW,(주)다올인터내셔널,2025-12-09,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.978649,1.151676,0.205242,0.234977,1.399707,0.087028,1.010255,0.388727,5486.0,1588.0,283.0,324.0,1930.0,120.0,1393.0,536.0
I,26S,7ATSM1763,Inner,반팔카라티셔츠,7ATSM1763C0001,59000,100,CQ251200495,KRW,주식회사 신즈디자인하우스,2025-12-09,L,직송/원화/세금계산서/FOB,직송,1378.86,4.784387,1.072625,0.369871,0.223373,1.580291,0.087028,1.171257,0.374222,6597.0,1479.0,510.0,308.0,2179.0,120.0,1615.0,516.0
I,26S,7ATSM1763,Inner,반팔카라티셔츠,7ATSM1763C0002,59000,3057,CQ251200557,KRW,주식회사 신즈디자인하우스,2025-12-09,L,직송/원화/세금계산서/FOB,직송,1378.86,4.784387,1.072625,0.369871,0.223373,1.580291,0.087028,1.171257,0.374222,6597.0,1479.0,510.0,308.0,2179.0,120.0,1615.0,516.0
I,26S,7ATSM1763,Inner,반팔카라티셔츠,7ATSM1763K0001,59000,2900,CQ251200558,KRW,주식회사 신즈디자인하우스,2025-12-09,B,내수/원화/세금계산서/DDP,내수,1378.86,4.784387,1.072625,0.369871,0.223373,1.580291,0.087028,1.171257,0.374222,6597.0,1479.0,510.0,308.0,2179.0,120.0,1615.0,516.0
I,26S,7ATSM1863,Inner,반팔카라티셔츠,7ATSM1863C0001,53000,100,CQ251101213,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,2.982899,2.71166,0.176233,0.216121,1.000102,0.087028,1.030561,0.50549,4113.0,3739.0,243.0,298.0,1379.0,120.0,1421.0,697.0
I,26S,7ATSM1863,Inner,반팔카라티셔츠,7ATSM1863C0002,53000,2249,CQ251101214,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,2.982899,2.71166,0.176233,0.216121,1.000102,0.087028,1.030561,0.50549,4113.0,3739.0,243.0,298.0,1379.0,120.0,1421.0,697.0
I,26S,7ATSM1863,Inner,반팔카라티셔츠,7ATSM1863K0001,53000,1988,CQ251101212,KRW,(주)다올인터내셔널,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,2.982899,2.71166,0.176233,0.216121,1.000102,0.087028,1.030561,0.514918,4113.0,3739.0,243.0,298.0,1379.0,120.0,1421.0,710.0
I,26S,7ATSM1963,Inner,반팔카라티셔츠,7ATSM1963K0001,49000,2848,CQ251101215,KRW,(주)다올인터내셔널,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,2.565888,2.094484,0.176233,0.216121,1.000102,0.087028,0.875361,0.6121,3538.0,2888.0,243.0,298.0,1379.0,120.0,1207.0,844.0
I,26S,7ATSMN161,Inner,반팔카라티셔츠,7ATSMN161C0001,59000,1169,CQ251001218,KRW,주식회사 신즈디자인하우스,2025-10-31,F,소싱대행(중국생산/중국입고),중국생산,1378.86,2.810293,3.454303,0.420637,0.222648,1.000102,0.087028,1.153126,0.535225,3875.0,4763.0,580.0,307.0,1379.0,120.0,1590.0,738.0
I,26S,7ATSMN161,Inner,반팔카라티셔츠,7ATSMN161C0002,59000,100,CQ251001219,KRW,주식회사 신즈디자인하우스,2025-10-31,F,소싱대행(중국생산/중국입고),중국생산,1378.86,2.810293,3.454303,0.420637,0.222648,1.000102,0.087028,1.153126,0.535225,3875.0,4763.0,580.0,307.0,1379.0,120.0,1590.0,738.0
I,26S,7ATSV0163,Inner,반팔카라티셔츠,7ATSV0163K0001,59000,7560,CQ251100955,KRW,주식회사 아이케이지,2025-11-12,B,내수/원화/세금계산서/DDP,내수,1378.86,3.176537,1.751447,0.999376,0.223373,1.400432,0.087028,1.099459,0.396705,4380.0,2415.0,1378.0,308.0,1931.0,120.0,1516.0,547.0
I,26S,7ATSV0263,Inner,반팔카라티셔츠,7ATSV0263C0001,49000,50,CQ251100949,KRW,주식회사 아이케이지,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.958865,2.302627,0.338686,0.223373,1.599872,0.087028,0.929754,0.231351,2701.0,3175.0,467.0,308.0,2206.0,120.0,1282.0,319.0
I,26S,7ATSV0263,Inner,반팔카라티셔츠,7ATSV0263C0002,49000,1139,CQ251100948,KRW,주식회사 아이케이지,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.958865,2.302627,0.338686,0.223373,1.599872,0.087028,0.929754,0.231351,2701.0,3175.0,467.0,308.0,2206.0,120.0,1282.0,319.0
I,26S,7ATSV0263,Inner,반팔카라티셔츠,7ATSV0263K0001,49000,1700,CQ251100950,KRW,주식회사 아이케이지,2025-11-12,B,내수/원화/세금계산서/DDP,내수,1378.86,1.958865,2.302627,0.338686,0.223373,1.599872,0.087028,0.929754,0.231351,2701.0,3175.0,467.0,308.0,2206.0,120.0,1282.0,319.0
I,26S,7ATSV0363,Inner,반팔카라티셔츠,7ATSV0363K0001,59000,5060,CQ251100946,KRW,주식회사 아이케이지,2025-11-12,B,내수/원화/세금계산서/DDP,내수,1378.86,2.099561,2.080704,1.76015,0.224098,1.90012,0.087028,1.176334,0.331433,2895.0,2869.0,2427.0,309.0,2620.0,120.0,1622.0,457.0
I,26S,7ATSV0463,Inner,반팔카라티셔츠,7ATSV0463C0001,59000,100,CQ251100942,KRW,주식회사 아이케이지,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.780456,3.539156,0.988498,0.223373,1.500515,0.087028,1.171257,0.278491,2455.0,4880.0,1363.0,308.0,2069.0,120.0,1615.0,384.0
I,26S,7ATSV0463,Inner,반팔카라티셔츠,7ATSV0463C0002,59000,1443,CQ251100938,KRW,주식회사 아이케이지,2025-11-12,L,직송/원화/세금계산서/FOB,직송,1378.86,1.780456,3.539156,0.988498,0.223373,1.500515,0.087028,1.171257,0.278491,2455.0,4880.0,1363.0,308.0,2069.0,120.0,1615.0,384.0
I,26S,7ATSV0463,Inner,반팔카라티셔츠,7ATSV0463K0001,59000,3072,CQ251100944,KRW,주식회사 아이케이지,2025-11-12,B,내수/원화/세금계산서/DDP,내수,1378.86,1.780456,3.539156,0.988498,0.223373,1.500515,0.087028,1.171257,0.278491,2455.0,4880.0,1363.0,308.0,2069.0,120.0,1615.0,384.0
I,26S,7AWJB0161,Outer,방풍자켓,7AWJB0161K0001,149000,2200,CQ251101370,KRW,주식회사 아라움,2025-11-18,B,내수/원화/세금계산서/DDP,내수,1378.86,6.883948,0.443845,3.112716,0.271239,6.300132,0.087028,2.51077,0.990673,9492.0,612.0,4292.0,374.0,8687.0,120.0,3462.0,1366.0
I,26S,7AWJB0261,Outer,방풍자켓,7AWJB0261C0001,129000,100,CQ251101373,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,6.614885,0.724512,1.784808,0.234251,5.350072,0.087028,2.171359,0.770201,9121.0,999.0,2461.0,323.0,7377.0,120.0,2994.0,1062.0
I,26S,7AWJB0261,Outer,방풍자켓,7AWJB0261C0002,129000,1354,CQ251101374,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,6.614885,0.724512,1.784808,0.234251,5.350072,0.087028,2.171359,0.770201,9121.0,999.0,2461.0,323.0,7377.0,120.0,2994.0,1062.0
I,26S,7AWJB0261,Outer,방풍자켓,7AWJB0261K0001,129000,3500,CQ251101375,KRW,주식회사 아라움,2025-11-18,B,내수/원화/세금계산서/DDP,내수,1378.86,6.614885,0.724512,1.784808,0.234251,5.350072,0.087028,2.171359,0.770201,9121.0,999.0,2461.0,323.0,7377.0,120.0,2994.0,1062.0
I,26S,7AWJB0363,Outer,방풍자켓,7AWJB0363C0001,99000,260,CQ251200113,KRW,(주)엠에스에이,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,4.740873,1.257561,2.004554,0.261085,4.70026,0.087028,1.905197,0.575838,6537.0,1734.0,2764.0,360.0,6481.0,120.0,2627.0,794.0
I,26S,7AWJB0363,Outer,방풍자켓,7AWJB0363K0001,99000,10000,CQ251200102,KRW,(주)엠에스에이,2025-12-01,B,내수/원화/세금계산서/DDP,내수,1378.86,4.740873,1.257561,2.004554,0.261085,4.70026,0.087028,1.905197,0.575838,6537.0,1734.0,2764.0,360.0,6481.0,120.0,2627.0,794.0
I,26S,7AWJB0661,Outer,방풍자켓,7AWJB0661C0001,199000,1806,CQ251100175,KRW,(주)알피티트레이딩,2025-11-03,L,직송/원화/세금계산서/FOB,직송,1378.86,9.407772,1.464978,4.443526,0.361893,12.076643,0.087028,4.109192,0.87391,12972.0,2020.0,6127.0,499.0,16652.0,120.0,5666.0,1205.0
I,26S,7AWJB0661,Outer,방풍자켓,7AWJB0661C0002,199000,100,CQ251100176,KRW,(주)알피티트레이딩,2025-11-03,L,직송/원화/세금계산서/FOB,직송,1378.86,9.407772,1.464978,4.443526,0.361893,12.076643,0.087028,4.109192,0.87391,12972.0,2020.0,6127.0,499.0,16652.0,120.0,5666.0,1205.0
I,26S,7AWJB0763,Outer,방풍자켓,7AWJB0763C0001,129000,50,CQ251200022,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,6.350173,0.813716,2.14525,0.266887,6.500297,0.087028,2.371524,0.805738,8756.0,1122.0,2958.0,368.0,8963.0,120.0,3270.0,1111.0
I,26S,7AWJB0763,Outer,방풍자켓,7AWJB0763C0002,129000,1034,CQ251200021,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,6.350173,0.813716,2.14525,0.266887,6.500297,0.087028,2.371524,0.805738,8756.0,1122.0,2958.0,368.0,8963.0,120.0,3270.0,1111.0
I,26S,7AWJB0763,Outer,방풍자켓,7AWJB0763K0001,129000,1700,CQ251200023,KRW,주)무브 플러스,2025-12-01,B,내수/원화/세금계산서/DDP,내수,1378.86,6.350173,0.813716,2.14525,0.266887,6.500297,0.087028,2.371524,0.805738,8756.0,1122.0,2958.0,368.0,8963.0,120.0,3270.0,1111.0
I,26S,7AWJB0863,Outer,방풍자켓,7AWJB0863K0001,129000,2420,CQ251101784,KRW,(주)알피티트레이딩,2025-11-24,B,내수/원화/세금계산서/DDP,내수,1378.86,6.058628,0.433692,4.040294,0.232801,6.999985,0.087028,2.629709,0.786157,8354.0,598.0,5571.0,321.0,9652.0,120.0,3626.0,1084.0
I,26S,7AWJB0961,Outer,방풍자켓,7AWJB0961C0001,159000,150,CQ251101376,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,6.369755,2.034289,4.940313,0.270513,8.122652,0.087028,3.220051,0.831121,8783.0,2805.0,6812.0,373.0,11200.0,120.0,4440.0,1146.0
I,26S,7AWJB0961,Outer,방풍자켓,7AWJB0961C0002,159000,4406,CQ251101377,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,6.369755,2.034289,4.940313,0.270513,8.122652,0.087028,3.220051,0.831121,8783.0,2805.0,6812.0,373.0,11200.0,120.0,4440.0,1146.0
I,26S,7AWJM0161,Outer,방풍자켓,7AWJM0161C0001,159000,150,CQ251101589,KRW,(주)엠에스에이,2025-11-20,L,직송/원화/세금계산서/FOB,직송,1378.86,7.661401,0.702754,6.67653,0.279216,6.500297,0.087028,3.23093,1.055945,10564.0,969.0,9206.0,385.0,8963.0,120.0,4455.0,1456.0
I,26S,7AWJM0161,Outer,방풍자켓,7AWJM0161C0002,159000,2457,CQ251101591,KRW,(주)엠에스에이,2025-11-20,L,직송/원화/세금계산서/FOB,직송,1378.86,7.661401,0.702754,6.67653,0.279216,6.500297,0.087028,3.23093,1.055945,10564.0,969.0,9206.0,385.0,8963.0,120.0,4455.0,1456.0
I,26S,7AWJM0161,Outer,방풍자켓,7AWJM0161K0001,159000,1700,CQ251101590,KRW,(주)엠에스에이,2025-11-20,B,내수/원화/세금계산서/DDP,내수,1378.86,7.661401,0.702754,6.67653,0.279216,6.500297,0.087028,3.23093,1.055945,10564.0,969.0,9206.0,385.0,8963.0,120.0,4455.0,1456.0
I,26S,7AWJM0363,Outer,방풍자켓,7AWJM0363C0001,139000,850,CQ251200101,KRW,(주)엠에스에이,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,8.924039,0.947159,1.945085,0.261085,9.370059,0.087028,3.177988,1.112513,12305.0,1306.0,2682.0,360.0,12920.0,120.0,4382.0,1534.0
I,26S,7AWJM0463,Outer,방풍자켓,7AWJM0463C0001,139000,100,CQ251200028,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,8.206054,0.0,2.028487,0.285743,6.599655,0.087028,2.525275,0.847077,11315.0,0.0,2797.0,394.0,9100.0,120.0,3482.0,1168.0
I,26S,7AWJM0463,Outer,방풍자켓,7AWJM0463C0002,139000,1378,CQ251200030,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,8.206054,0.0,2.028487,0.285743,6.599655,0.087028,2.525275,0.847077,11315.0,0.0,2797.0,394.0,9100.0,120.0,3482.0,1168.0
I,26S,7AWJM0663,Outer,방풍자켓,7AWJM0663C0001,129000,200,CQ251101785,KRW,(주)알피티트레이딩,2025-11-24,L,직송/원화/세금계산서/FOB,직송,1378.86,6.164513,1.39463,4.110642,0.232801,6.999985,0.087028,2.800139,0.6897,8500.0,1923.0,5668.0,321.0,9652.0,120.0,3861.0,951.0
I,26S,7AWJM0663,Outer,방풍자켓,7AWJM0663C0002,129000,3464,CQ251101786,KRW,(주)알피티트레이딩,2025-11-24,L,직송/원화/세금계산서/FOB,직송,1378.86,6.164513,1.39463,4.110642,0.232801,6.999985,0.087028,2.800139,0.6897,8500.0,1923.0,5668.0,321.0,9652.0,120.0,3861.0,951.0
I,26S,7AWJV0163,Outer,방풍자켓,7AWJV0163K0001,119000,2640,CQ251200034,KRW,주)무브 플러스,2025-12-01,B,내수/원화/세금계산서/DDP,내수,1378.86,6.537284,1.849354,1.922603,0.266887,6.500297,0.087028,2.521648,0.650537,9014.0,2550.0,2651.0,368.0,8963.0,120.0,3477.0,897.0
I,26S,7AWPB0161,Bottom,우븐팬츠,7AWPB0161C0001,89000,3700,CQ251000752,KRW,주식회사 아라움,2025-10-23,L,직송/원화/세금계산서/FOB,직송,1378.86,4.807595,0.517819,1.388103,0.261085,4.300654,0.087028,1.652089,0.588167,6629.0,714.0,1914.0,360.0,5930.0,120.0,2278.0,811.0
I,26S,7AWPB0161,Bottom,우븐팬츠,7AWPB0161C0002,89000,100,CQ251000753,KRW,주식회사 아라움,2025-10-27,L,직송/원화/세금계산서/FOB,직송,1378.86,4.807595,0.517819,1.388103,0.261085,4.300654,0.087028,1.652089,0.588167,6629.0,714.0,1914.0,360.0,5930.0,120.0,2278.0,811.0
I,26S,7AWPB0161,Bottom,우븐팬츠,7AWPB0161C0003,89000,1746,CQ251000754,KRW,주식회사 아라움,2025-10-27,L,직송/원화/세금계산서/FOB,직송,1378.86,4.807595,0.517819,1.388103,0.261085,4.300654,0.087028,1.652089,0.588167,6629.0,714.0,1914.0,360.0,5930.0,120.0,2278.0,811.0
I,26S,7AWPB0161,Bottom,우븐팬츠,7AWPB0161K0001,89000,2200,CQ251000755,KRW,주식회사 아라움,2025-10-27,B,내수/원화/세금계산서/DDP,내수,1378.86,4.807595,0.517819,1.388103,0.261085,4.300654,0.087028,1.652089,0.588167,6629.0,714.0,1914.0,360.0,5930.0,120.0,2278.0,811.0
I,26S,7AWPB0261,Bottom,우븐팬츠,7AWPB0261K0001,89000,1420,CQ251200037,KRW,주)무브 플러스,2025-12-01,B,내수/원화/세금계산서/DDP,내수,1378.86,4.907677,0.369871,0.986322,0.266887,4.500094,0.087028,1.614377,0.480832,6767.0,510.0,1360.0,368.0,6205.0,120.0,2226.0,663.0
I,26S,7AWPB0361,Bottom,우븐팬츠,7AWPB0361C0001,89000,100,CQ251101380,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,5.128875,0.406858,1.619454,0.26036,4.70026,0.087028,1.778281,0.751345,7072.0,561.0,2233.0,359.0,6481.0,120.0,2452.0,1036.0
I,26S,7AWPB0361,Bottom,우븐팬츠,7AWPB0361C0002,89000,3008,CQ251101381,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,5.128875,0.406858,1.619454,0.26036,4.70026,0.087028,1.778281,0.751345,7072.0,561.0,2233.0,359.0,6481.0,120.0,2452.0,1036.0
I,26S,7AWPB0461,Bottom,우븐팬츠,7AWPB0461C0001,83000,100,CQ251101382,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,4.390584,0.436593,0.808639,0.26036,3.900323,0.087028,1.430167,0.485909,6054.0,602.0,1115.0,359.0,5378.0,120.0,1972.0,670.0
I,26S,7AWPB0461,Bottom,우븐팬츠,7AWPB0461C0002,83000,2603,CQ251101383,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,4.390584,0.436593,0.808639,0.26036,3.900323,0.087028,1.430167,0.485909,6054.0,602.0,1115.0,359.0,5378.0,120.0,1972.0,670.0
I,26S,7AWPB0763,Bottom,우븐팬츠,7AWPB0763C0001,69000,100,CQ251101217,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,4.143278,0.208868,1.008804,0.234977,3.600075,0.087028,1.343864,0.440944,5713.0,288.0,1391.0,324.0,4964.0,120.0,1853.0,608.0
I,26S,7AWPB0763,Bottom,우븐팬츠,7AWPB0763C0002,69000,3192,CQ251101218,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,4.143278,0.208868,1.008804,0.234977,3.600075,0.087028,1.343864,0.440944,5713.0,288.0,1391.0,324.0,4964.0,120.0,1853.0,608.0
I,26S,7AWPB0963,Bottom,우븐팬츠,7AWPB0963C0001,69000,691,CQ251101787,KRW,(주)알피티트레이딩,2025-11-24,L,직송/원화/세금계산서/FOB,직송,1378.86,3.727717,0.758598,0.401056,0.232801,4.500094,0.087028,1.40841,0.660691,5140.0,1046.0,553.0,321.0,6205.0,120.0,1942.0,911.0
I,26S,7AWPB1061,Bottom,우븐팬츠,7AWPB1061C0001,79000,100,CQ251101390,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,4.53273,0.724512,0.709282,0.26036,2.900222,0.087028,1.330084,0.440219,6250.0,999.0,978.0,359.0,3999.0,120.0,1834.0,607.0
I,26S,7AWPB1061,Bottom,우븐팬츠,7AWPB1061C0002,79000,3143,CQ251101391,KRW,주식회사 아라움,2025-11-18,L,직송/원화/세금계산서/FOB,직송,1378.86,4.53273,0.724512,0.709282,0.26036,2.900222,0.087028,1.330084,0.440219,6250.0,999.0,978.0,359.0,3999.0,120.0,1834.0,607.0
I,26S,7AWPB1061,Bottom,우븐팬츠,7AWPB1061K0001,79000,2800,CQ251101392,KRW,주식회사 아라움,2025-11-18,B,내수/원화/세금계산서/DDP,내수,1378.86,4.53273,0.724512,0.709282,0.26036,2.900222,0.087028,1.330084,0.440219,6250.0,999.0,978.0,359.0,3999.0,120.0,1834.0,607.0
I,26S,7AWPB1163,Bottom,우븐팬츠,7AWPB1163C0001,69000,136,CQ251101220,KRW,(주)다올인터내셔널,2025-11-13,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.832151,0.79776,0.52072,0.234977,3.299827,0.087028,1.267714,0.335059,5284.0,1100.0,718.0,324.0,4550.0,120.0,1748.0,462.0
I,26S,7AWPB1163,Bottom,우븐팬츠,7AWPB1163K0001,69000,2000,CQ251101219,KRW,(주)다올인터내셔널,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,3.832151,0.79776,0.52072,0.234977,3.299827,0.087028,1.267714,0.739016,5284.0,1100.0,718.0,324.0,4550.0,120.0,1748.0,1019.0
I,26S,7AWPB1363,Bottom,우븐팬츠,7AWPB1363C0001,85000,1104,CQ251200059,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,5.365302,0.0,1.404784,0.248756,4.500094,0.087028,1.690527,0.522896,7398.0,0.0,1937.0,343.0,6205.0,120.0,2331.0,721.0
I,26S,7AWPB1363,Bottom,우븐팬츠,7AWPB1363C0002,85000,150,CQ251200058,KRW,주)무브 플러스,2025-12-01,L,직송/원화/세금계산서/FOB,직송,1378.86,5.365302,0.0,1.404784,0.248756,4.500094,0.087028,1.690527,0.522896,7398.0,0.0,1937.0,343.0,6205.0,120.0,2331.0,721.0
I,26S,7AWPB1563,Bottom,우븐팬츠,7AWPB1563C0001,84000,2248,CQ251101793,KRW,(주)알피티트레이딩,2025-11-24,L,직송/원화/세금계산서/FOB,직송,1378.86,3.99678,0.635307,0.971817,0.225549,5.199948,0.087028,1.620904,0.485183,5511.0,876.0,1340.0,311.0,7170.0,120.0,2235.0,669.0
I,26S,7AWPB1563,Bottom,우븐팬츠,7AWPB1563C0002,84000,150,CQ251101794,KRW,(주)알피티트레이딩,2025-11-24,L,직송/원화/세금계산서/FOB,직송,1378.86,3.99678,0.635307,0.971817,0.225549,5.199948,0.087028,1.620904,0.485183,5511.0,876.0,1340.0,311.0,7170.0,120.0,2235.0,669.0
I,26S,7AWSB0161,Inner,우븐셔츠,7AWSB0161C0001,159000,50,CQ251100724,KRW,주식회사 에이엠지엠브이,2025-11-10,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.933887,1.253209,2.26709,0.232076,8.599858,0.087028,2.708034,0.860856,8182.0,1728.0,3126.0,320.0,11858.0,120.0,3734.0,1187.0
I,26S,7AWSB0161,Inner,우븐셔츠,7AWSB0161C0002,159000,425,CQ251100723,KRW,주식회사 에이엠지엠브이,2025-11-10,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.933887,1.253209,2.26709,0.232076,8.599858,0.087028,2.708034,0.860856,8182.0,1728.0,3126.0,320.0,11858.0,120.0,3734.0,1187.0
I,26S,7AWSB0161,Inner,우븐셔츠,7AWSB0161K0001,159000,200,CQ251100722,KRW,주식회사 에이엠지엠브이,2025-11-10,B,내수/원화/세금계산서/DDP,내수,1378.86,5.933887,1.253209,2.26709,0.232076,8.599858,0.087028,2.708034,0.860856,8182.0,1728.0,3126.0,320.0,11858.0,120.0,3734.0,1187.0
I,26S,7AWSB0263,Inner,우븐셔츠,7AWSB0263C0001,109000,50,CQ251200069,KRW,주식회사 에이엠지엠브이,2025-12-02,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.343342,1.802939,1.667319,0.232076,6.79982,0.087028,2.042267,0.539576,4610.0,2486.0,2299.0,320.0,9376.0,120.0,2816.0,744.0
