브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,원가견적번호,발주통화,제조업체,견적서제출일자,PO_CLS,마감형태,내수구분,적용환율,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD)_공임,(USD)_본사공급자재,(USD)_정상마진,(USD)_기타마진/경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)_본사공급자재,(KRW)_정상마진,(KRW)_기타마진/경비
I,26N,7FCRM026N,Bag,크로스백,7FCRM026NK0001,59000,2300,CQ250800603,KRW,(주)리라이코리아,2025-08-27,B,내수/원화/세금계산서/DDP,내수,1378.86,0.910897,1.051593,1.697779,0.166804,2.937209,0.036262,0.923952,0.289369,1256.0,1450.0,2341.0,230.0,4050.0,50.0,1274.0,399.0
I,26N,7FSHCB26N,Shoes,신발,7FSHCB26NK0001,109000,2350,CQ250900541,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,9.573188,1.02029,1.307246,0.15,2.72029,0.036232,1.315942,0.007246,13211.0,1408.0,1804.0,207.0,3754.0,50.0,1816.0,10.0
I,26N,7FSHJB26N,Shoes,신발,7FSHJB26NK0001,119000,350,CQ250900542,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,9.573188,1.02029,1.307246,0.15,2.910145,0.036232,1.332609,0.007246,13211.0,1408.0,1804.0,207.0,4016.0,50.0,1839.0,10.0
I,26N,7FSOB076N,Acc_etc,양말,7FSOB076NC0001,11900,260,CQ251000087,KRW,준무역,2025-10-10,B,내수/원화/세금계산서/DDP,내수,1378.86,0.492436,0.217571,0.095731,0.114587,0.435142,0.036262,0.186386,0.005802,679.0,300.0,132.0,158.0,600.0,50.0,257.0,8.0
I,26N,7FSOB076N,Acc_etc,양말,7FSOB076NK0001,11900,2000,CQ251000088,KRW,준무역,2025-10-10,B,내수/원화/세금계산서/DDP,내수,1378.86,0.492436,0.217571,0.095731,0.114587,0.435142,0.036262,0.186386,0.005802,679.0,300.0,132.0,158.0,600.0,50.0,257.0,8.0
I,26N,7FSOB086N,Acc_etc,양말,7FSOB086NK0001,12900,2000,CQ251000089,KRW,준무역,2025-10-10,B,내수/원화/세금계산서/DDP,내수,1378.86,0.557707,0.217571,0.391628,0.114587,0.536675,0.036262,0.255283,0.005802,769.0,300.0,540.0,158.0,740.0,50.0,352.0,8.0
I,26N,7FSOB096N,Acc_etc,양말,7FSOB096NC0001,12900,132,CQ251000304,KRW,비에스,2025-10-20,B,내수/원화/세금계산서/DDP,내수,1378.86,0.569311,0.119664,0.085578,0.136345,0.768751,0.036262,0.231351,0.046415,785.0,165.0,118.0,188.0,1060.0,50.0,319.0,64.0
I,26N,7FSOB096N,Acc_etc,양말,7FSOB096NK0001,12900,1000,CQ251000305,KRW,비에스,2025-10-20,B,내수/원화/세금계산서/DDP,내수,1378.86,0.569311,0.119664,0.085578,0.136345,0.768751,0.036262,0.231351,0.046415,785.0,165.0,118.0,188.0,1060.0,50.0,319.0,64.0
I,26N,7FSOB156N,Acc_etc,양말,7FSOB156NK0001,19900,500,CQ251000090,KRW,준무역,2025-10-10,B,내수/원화/세금계산서/DDP,내수,1378.86,0.939907,0.0,0.630956,0.114587,0.848527,0.036262,0.362618,0.005802,1296.0,0.0,870.0,158.0,1170.0,50.0,500.0,8.0
I,26N,7FUBB036N,Bag,보조가방,7FUBB036NK0001,49000,1000,CQ250800519,KRW,(주)에스씨인터내셔널,2025-08-26,B,내수/원화/세금계산서/DDP,내수,1378.86,1.953063,1.029836,1.590444,0.165354,1.92913,0.036262,0.975443,0.333609,2693.0,1420.0,2193.0,228.0,2660.0,50.0,1345.0,460.0
I,26N,7LBKB026N,Bag,백팩,7LBKB026NK0001,199000,3000,CQ251001042,KRW,(주)케이앤씨인터내셔날,2025-10-29,B,내수/원화/세금계산서/DDP,내수,1378.86,4.939588,6.991283,8.026196,0.295897,8.702841,0.036262,4.299204,0.677371,6811.0,9640.0,11067.0,408.0,12000.0,50.0,5928.0,934.0
I,26N,7LHSB016N,Bag,힙색,7LHSB016NK0001,59000,700,CQ250800613,KRW,(주)케이앤씨인터내셔날,2025-08-27,B,내수/원화/세금계산서/DDP,내수,1378.86,2.171359,0.688975,2.122043,0.184935,2.538329,0.036262,1.128468,0.233526,2994.0,950.0,2926.0,255.0,3500.0,50.0,1556.0,322.0
I,25S,7ACP66053,Headwear,운동모,7ACP66053C0001,43000,470,CQ241101439,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.187104,0.557138,0.627781,0.249802,1.361892,0.036414,0.560051,0.115797,1630.0,765.0,862.0,343.0,1870.0,50.0,769.0,159.0
I,25S,7ACP66053,Headwear,운동모,7ACP66053K0001,43000,2110,CQ241101440,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.187104,0.557138,0.627781,0.249802,1.361892,0.036414,0.560051,0.115797,1630.0,765.0,862.0,343.0,1870.0,50.0,769.0,159.0
I,25S,7ACP66053,Headwear,운동모,7ACP66053K0002,43000,1400,CQ250300371,KRW,㈜유풍,2025-03-20,B,내수/원화/세금계산서/DDP,내수,1373.09,1.187104,0.557138,0.627781,0.249802,1.361892,0.036414,0.560051,0.115797,1630.0,765.0,862.0,343.0,1870.0,50.0,769.0,159.0
I,25S,7ACP77053,Headwear,운동모,7ACP77053C0001,43000,798,CQ241101449,KRW,㈜유풍,2024-11-20,L,직송/원화/세금계산서/FOB,직송,1373.09,0.852093,0.542572,0.627781,0.230866,1.456569,0.036414,0.52218,0.1442,1170.0,745.0,862.0,317.0,2000.0,50.0,717.0,198.0
I,25S,7ACP77053,Headwear,운동모,7ACP77053K0001,43000,3780,CQ241101448,KRW,㈜유풍,2024-11-20,B,내수/원화/세금계산서/DDP,내수,1373.09,0.852093,0.542572,0.627781,0.230866,1.456569,0.036414,0.52218,0.1442,1170.0,745.0,862.0,317.0,2000.0,50.0,717.0,198.0
I,25S,7ACP77053,Headwear,운동모,7ACP77053K0002,43000,1340,CQ250300372,KRW,㈜유풍,2025-03-20,B,내수/원화/세금계산서/DDP,내수,1373.09,0.852093,0.542572,0.627781,0.230866,1.456569,0.036414,0.52218,0.1442,1170.0,745.0,862.0,317.0,2000.0,50.0,717.0,198.0
I,25S,7ACP85V53,Headwear,운동모,7ACP85V53K0001,49000,2000,CQ250101154,KRW,㈜유풍,2025-01-24,B,내수/원화/세금계산서/DDP,내수,1373.09,1.51119,1.425981,0.755231,0.251258,1.529397,0.036414,0.783634,0.138374,2075.0,1958.0,1037.0,345.0,2100.0,50.0,1076.0,190.0
I,25S,7ACPB0153,Headwear,운동모,7ACPB0153K0001,53000,900,CQ241001641,KRW,주식회사 이든메이드,2024-10-26,B,내수/원화/세금계산서/DDP,내수,1373.09,1.401947,1.675054,0.672206,0.236692,1.747883,0.036414,0.329913,0.12745,1925.0,2300.0,923.0,325.0,2400.0,50.0,453.0,175.0
I,25S,7ACPB0253,Headwear,운동모,7ACPB0253K0001,59000,600,CQ241200170,KRW,주식회사 이든메이드,2024-12-02,B,내수/원화/세금계산서/DDP,내수,1373.09,2.58541,1.303629,1.11646,0.211202,3.495765,0.036414,1.275226,0.206104,3550.0,1790.0,1533.0,290.0,4800.0,50.0,1751.0,283.0
I,25S,7ACPB0353,Headwear,운동모,7ACPB0353K0001,49000,2500,CQ250300243,KRW,㈜유풍,2025-03-12,B,내수/원화/세금계산서/DDP,내수,1373.09,1.245366,1.151418,1.648108,0.249802,1.456569,0.036414,0.825146,0.16969,1710.0,1581.0,2263.0,343.0,2000.0,50.0,1133.0,233.0
I,25S,7ACPC0153,Headwear,운동모,7ACPC0153C0001,53000,1595,CQ241101441,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.289063,1.299988,0.627781,0.249802,1.529397,0.036414,0.712262,0.120895,1770.0,1785.0,862.0,343.0,2100.0,50.0,978.0,166.0
I,25S,7ACPC0153,Headwear,운동모,7ACPC0153K0001,53000,2060,CQ241101442,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.289063,1.299988,0.627781,0.249802,1.529397,0.036414,0.712262,0.120895,1770.0,1785.0,862.0,343.0,2100.0,50.0,978.0,166.0
I,25S,7ACPC0153,Headwear,운동모,7ACPC0153K0002,53000,400,CQ250300373,KRW,㈜유풍,2025-03-20,B,내수/원화/세금계산서/DDP,내수,1373.09,1.289063,1.299988,0.627781,0.249802,1.529397,0.036414,0.712262,0.120895,1770.0,1785.0,862.0,343.0,2100.0,50.0,978.0,166.0
I,25S,7ACPC0253,Headwear,운동모,7ACPC0253K0001,53000,1500,CQ250300245,KRW,㈜유풍,2025-03-12,B,내수/원화/세금계산서/DDP,내수,1373.09,1.165255,2.442666,0.570975,0.249802,1.45584,0.036414,0.845538,0.111428,1600.0,3354.0,784.0,343.0,1999.0,50.0,1161.0,153.0
I,25S,7ACPMD153,Headwear,운동모,7ACPMD153K0001,59000,1200,CQ241101452,KRW,㈜유풍,2024-11-20,B,내수/원화/세금계산서/DDP,내수,1373.09,1.04873,1.794493,0.627781,0.230866,1.452927,0.036414,0.73848,0.107058,1440.0,2464.0,862.0,317.0,1995.0,50.0,1014.0,147.0
I,25S,7ACPRM153,Headwear,운동모,7ACPRM153K0001,53000,500,CQ241101524,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.321836,1.002848,0.761785,0.230866,1.747883,0.036414,0.725371,0.761057,1815.0,1377.0,1046.0,317.0,2400.0,50.0,996.0,1045.0
I,25S,7ACPV0253,Headwear,운동모,7ACPV0253K0001,53000,3500,CQ241101443,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,0.859376,0.951139,0.627781,0.230866,1.456569,0.036414,0.584084,0.09759,1180.0,1306.0,862.0,317.0,2000.0,50.0,802.0,134.0
I,25S,7ACPV0253,Headwear,운동모,7ACPV0253K0002,53000,350,CQ250300374,KRW,㈜유풍,2025-03-20,B,내수/원화/세금계산서/DDP,내수,1373.09,0.859376,0.951139,0.627781,0.230866,1.456569,0.036414,0.584084,0.09759,1180.0,1306.0,862.0,317.0,2000.0,50.0,802.0,134.0
I,25S,7ACPV0653,Headwear,운동모,7ACPV0653K0001,49000,1620,CQ241101537,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.289063,1.619704,0.627781,0.249802,1.529397,0.036414,0.759601,0.187897,1770.0,2224.0,862.0,343.0,2100.0,50.0,1043.0,258.0
I,25S,7ACPVT153,Headwear,운동모,7ACPVT153C0001,49000,221,CQ241101539,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.056012,0.705708,0.627781,0.230866,1.529397,0.036414,0.587725,0.143472,1450.0,969.0,862.0,317.0,2100.0,50.0,807.0,197.0
I,25S,7ACPVT153,Headwear,운동모,7ACPVT153K0001,49000,3100,CQ241101538,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.056012,0.705708,0.627781,0.230866,1.529397,0.036414,0.587725,0.143472,1450.0,969.0,862.0,317.0,2100.0,50.0,807.0,197.0
I,25S,7ACPVT153,Headwear,운동모,7ACPVT153K0002,49000,1000,CQ241101569,KRW,㈜유풍,2024-11-22,B,내수/원화/세금계산서/DDP,내수,1373.09,1.056012,0.705708,0.627781,0.230866,1.529397,0.036414,0.587725,0.143472,1450.0,969.0,862.0,317.0,2100.0,50.0,807.0,197.0
I,25S,7ACPVT153,Headwear,운동모,7ACPVT153K0003,49000,800,CQ250300375,KRW,㈜유풍,2025-03-20,B,내수/원화/세금계산서/DDP,내수,1373.09,1.056012,0.705708,0.627781,0.230866,1.529397,0.036414,0.587725,0.143472,1450.0,969.0,862.0,317.0,2100.0,50.0,807.0,197.0
I,25S,7ACPVT253,Headwear,운동모,7ACPVT253K0002,49000,1500,CQ250400310,KRW,㈜유풍,2025-04-09,B,내수/원화/세금계산서/DDP,내수,1373.09,0.825874,0.705708,0.570975,0.232323,1.529397,0.036414,0.544757,0.311706,1134.0,969.0,784.0,319.0,2100.0,50.0,748.0,428.0
I,25S,7ACPVT353,Headwear,운동모,7ACPVT353K0001,53000,1000,CQ250400311,KRW,㈜유풍,2025-04-09,B,내수/원화/세금계산서/DDP,내수,1373.09,0.939487,1.151418,0.570975,0.232323,1.529397,0.036414,0.628509,0.64526,1290.0,1581.0,784.0,319.0,2100.0,50.0,863.0,886.0
I,25S,7AHTB0153,Headwear,햇,7AHTB0153K0001,63000,700,CQ241101548,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,2.518407,0.44571,0.961335,0.222855,2.403338,0.036414,0.949683,0.7982,3458.0,612.0,1320.0,306.0,3300.0,50.0,1304.0,1096.0
I,25S,7AHTB0253,Headwear,햇,7AHTB0253K0001,63000,600,CQ241200171,KRW,주식회사 이든메이드,2024-12-02,B,내수/원화/세금계산서/DDP,내수,1373.09,1.547604,0.582628,1.145591,0.211202,3.495765,0.036414,1.015957,0.155125,2125.0,800.0,1573.0,290.0,4800.0,50.0,1395.0,213.0
I,25S,7AHTB0353,Headwear,햇,7AHTB0353K0001,59000,800,CQ250300246,KRW,㈜유풍,2025-03-12,B,내수/원화/세금계산서/DDP,내수,1373.09,2.723784,1.151418,0.685316,0.249802,2.548995,0.036414,1.066208,0.19518,3740.0,1581.0,941.0,343.0,3500.0,50.0,1464.0,268.0
I,25S,7AHTR0253,Headwear,햇,7AHTR0253C0001,69000,499,CQ241001656,KRW,주식회사 이든메이드,2024-10-26,L,직송/원화/세금계산서/FOB,직송,1373.09,2.698294,0.509799,1.182006,0.236692,3.131623,0.036414,1.128113,0.217757,3705.0,700.0,1623.0,325.0,4300.0,50.0,1549.0,299.0
I,25S,7AHTR0253,Headwear,햇,7AHTR0253K0001,69000,1600,CQ241001657,KRW,주식회사 이든메이드,2024-10-26,B,내수/원화/세금계산서/DDP,내수,1373.09,2.698294,0.509799,1.182006,0.236692,3.131623,0.036414,1.128113,0.217757,3705.0,700.0,1623.0,325.0,4300.0,50.0,1549.0,299.0
I,25S,7AHTR0353,Headwear,햇,7AHTR0353K0001,59000,700,CQ241001662,KRW,주식회사 이든메이드,2024-10-26,B,내수/원화/세금계산서/DDP,내수,1373.09,1.878974,0.582628,1.036349,0.207561,2.38149,0.036414,0.881952,0.166049,2580.0,800.0,1423.0,285.0,3270.0,50.0,1211.0,228.0
I,25S,7AHTR0453,Headwear,햇,7AHTR0453C0002,59000,422,CQ241101541,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,2.551908,0.631423,0.884866,0.211931,2.352359,0.036414,0.962792,0.193724,3504.0,867.0,1215.0,291.0,3230.0,50.0,1322.0,266.0
I,25S,7AHTR0453,Headwear,햇,7AHTR0453K0001,59000,3000,CQ241101540,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,2.551908,0.631423,0.884866,0.211931,2.352359,0.036414,0.962792,0.193724,3504.0,867.0,1215.0,291.0,3230.0,50.0,1322.0,266.0
I,25S,7AHTRM153,Headwear,햇,7AHTRM153C0001,69000,597,CQ241001664,KRW,주식회사 이든메이드,2024-10-26,L,직송/원화/세금계산서/FOB,직송,1373.09,2.665521,0.94677,0.867387,0.236692,3.058794,0.036414,1.131026,0.200278,3660.0,1300.0,1191.0,325.0,4200.0,50.0,1553.0,275.0
I,25S,7AHTRM153,Headwear,햇,7AHTRM153K0001,69000,840,CQ241001663,KRW,주식회사 이든메이드,2024-10-26,B,내수/원화/세금계산서/DDP,내수,1373.09,2.665521,0.94677,0.867387,0.236692,3.058794,0.036414,1.131026,0.200278,3660.0,1300.0,1191.0,325.0,4200.0,50.0,1553.0,275.0
I,25S,7AHTV0153,Headwear,햇,7AHTV0153K0001,49000,2000,CQ241101542,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.977292,0.817135,0.757416,0.230866,2.184853,0.036414,0.860832,0.305879,2715.0,1122.0,1040.0,317.0,3000.0,50.0,1182.0,420.0
I,25S,7ALPCB053,Shoes,슬리퍼,7ALPCB053C0001,49000,480,CQ240900545,USD,"WEIHUA INDUSTRY CO.,LIMITED",2024-09-26,N,직송/외화/FOB,직송,1360.4,3.509997,0.949721,1.23052,0.239635,0.810056,0.036754,0.14334,0.111732,4775.0,1292.0,1674.0,326.0,1102.0,50.0,195.0,152.0
I,25S,7ALPCB053,Shoes,슬리퍼,7ALPCB053K0001,49000,2000,CQ241200230,USD,"WEIHUA INDUSTRY CO.,LIMITED",2024-12-03,A,한국수입/외화/FOB,내수,1360.4,3.509997,0.949721,1.23052,0.239635,0.810056,0.088209,0.14334,0.111732,4775.0,1292.0,1674.0,326.0,1102.0,120.0,195.0,152.0
I,25S,7ARNCB253,Shoes,런닝화,7ARNCB253C0001,79000,460,CQ241200234,USD,자유통상 주식회사,2024-12-03,M,직송/외화/세금계산서/FOB,직송,1360.4,5.483681,0.6601,2.370626,0.159512,4.800059,0.036754,0.266098,0.008086,7460.0,898.0,3225.0,217.0,6530.0,50.0,362.0,11.0
I,25S,7ARNCB253,Shoes,런닝화,7ARNCB253K0001,79000,1290,CQ240900395,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.483681,0.6601,2.370626,0.159512,4.800059,0.036754,0.266098,0.008086,7460.0,898.0,3225.0,217.0,6530.0,50.0,362.0,11.0
I,25S,7ARNCB353,Shoes,런닝화,7ARNCB353C0001,89000,1190,CQ250100233,USD,자유통상 주식회사,2025-01-06,M,직송/외화/세금계산서/FOB,직송,1360.4,5.3793,0.6601,2.316231,0.159512,4.790503,0.036754,0.65716,0.008086,7318.0,898.0,3151.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ARNCB353,Shoes,런닝화,7ARNCB353K0001,89000,9680,CQ240900392,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.3793,0.6601,2.316231,0.159512,4.790503,0.036754,0.65716,0.008086,7318.0,898.0,3151.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ARNCB353,Shoes,런닝화,7ARNCB353K0002,89000,6400,CQ250100234,USD,자유통상 주식회사,2025-01-06,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.3793,0.6601,2.316231,0.159512,4.790503,0.036754,0.65716,0.008086,7318.0,898.0,3151.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ARNCB353,Shoes,런닝화,7ARNCB353K0003,89000,5000,CQ250100235,USD,자유통상 주식회사,2025-01-06,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.3793,0.6601,2.316231,0.159512,4.790503,0.036754,0.65716,0.008086,7318.0,898.0,3151.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ARNCR053,Shoes,런닝화,7ARNCR053C0001,79000,700,CQ240900415,USD,삼덕통상(주),2024-09-23,M,직송/외화/세금계산서/FOB,직송,1360.4,6.518671,0.948986,1.206263,0.118348,3.074096,0.036754,0.693178,0.523375,8868.0,1291.0,1641.0,161.0,4182.0,50.0,943.0,712.0
I,25S,7ARNCR053,Shoes,런닝화,7ARNCR053K0001,79000,3640,CQ241200231,USD,삼덕통상(주),2024-12-03,E,한국수입/외화/세금계산서/FOB,내수,1360.4,6.518671,0.948986,1.206263,0.118348,3.074096,0.036754,0.693178,0.523375,8868.0,1291.0,1641.0,161.0,4182.0,50.0,943.0,712.0
I,25S,7ARNJB253,Shoes,런닝화,7ARNJB253C0001,89000,270,CQ241200235,USD,자유통상 주식회사,2024-12-03,M,직송/외화/세금계산서/FOB,직송,1360.4,5.668186,0.6601,2.022934,0.159512,4.790503,0.036754,0.65716,0.008086,7711.0,898.0,2752.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ARNJB253,Shoes,런닝화,7ARNJB253K0001,89000,310,CQ240900396,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.668186,0.6601,2.022934,0.159512,4.790503,0.036754,0.65716,0.008086,7711.0,898.0,2752.0,217.0,6517.0,50.0,894.0,11.0
I,25S,7ASCB0153,Headwear,선캡,7ASCB0153K0001,33000,5300,CQ241101444,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.33276,0.668565,0.376523,0.230866,1.507549,0.036414,0.582628,0.108514,1830.0,918.0,517.0,317.0,2070.0,50.0,800.0,149.0
I,25S,7ASCM0153,Headwear,선캡,7ASCM0153K0001,49000,660,CQ241101379,KRW,㈜유풍,2024-11-19,B,내수/원화/세금계산서/DDP,내수,1373.09,1.354609,2.270791,0.785091,0.230866,1.529397,0.036414,0.890692,0.295683,1860.0,3118.0,1078.0,317.0,2100.0,50.0,1223.0,406.0
I,25S,7ASCMD153,Headwear,선캡,7ASCMD153C0001,49000,1818,CQ241101445,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.303629,1.86368,0.376523,0.249802,1.529397,0.036414,0.761057,0.109243,1790.0,2559.0,517.0,343.0,2100.0,50.0,1045.0,150.0
I,25S,7ASCMD253,Headwear,선캡,7ASCMD253K0001,59000,1600,CQ240900581,KRW,(주)에스씨인터내셔널,2024-09-27,B,내수/원화/세금계산서/DDP,내수,1373.09,2.913138,1.274498,1.058197,0.187169,1.529397,0.036414,1.015957,0.3991,4000.0,1750.0,1453.0,257.0,2100.0,50.0,1395.0,548.0
I,25S,7ASCR0153,Headwear,선캡,7ASCR0153K0001,43000,1070,CQ241101577,KRW,㈜유풍,2024-11-25,B,내수/원화/세금계산서/DDP,내수,1373.09,1.49444,0.691142,0.69624,0.230866,2.184853,0.036414,0.760329,0.132548,2052.0,949.0,956.0,317.0,3000.0,50.0,1044.0,182.0
I,25S,7ASCV0153,Headwear,선캡,7ASCV0153K0001,39000,700,CQ241101376,KRW,㈜유풍,2024-11-19,B,내수/원화/세금계산서/DDP,내수,1373.09,1.456569,0.995565,0.376523,0.294227,1.602226,0.036414,0.664924,0.425318,2000.0,1367.0,517.0,404.0,2200.0,50.0,913.0,584.0
I,25S,7ASCVT153,Headwear,선캡,7ASCVT153C0001,39000,216,CQ241101545,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.201669,0.74285,0.376523,0.230866,1.456569,0.036414,0.566605,0.196637,1650.0,1020.0,517.0,317.0,2000.0,50.0,778.0,270.0
I,25S,7ASCVT153,Headwear,선캡,7ASCVT153K0001,39000,2150,CQ241101550,KRW,㈜유풍,2024-11-21,B,내수/원화/세금계산서/DDP,내수,1373.09,1.201669,0.74285,0.376523,0.230866,1.456569,0.036414,0.566605,0.196637,1650.0,1020.0,517.0,317.0,2000.0,50.0,778.0,270.0
I,25S,7ASDC2B53,Shoes,샌들,7ASDC2B53K0001,59000,2000,CQ240900391,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,3.317407,0.339606,1.692149,0.159512,4.250221,0.088209,0.671861,0.008086,4513.0,462.0,2302.0,217.0,5782.0,120.0,914.0,11.0
I,25S,7ASDCB053,Shoes,샌들,7ASDCB053K0001,79000,9350,CQ240900387,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,4.396501,0.339606,2.853572,0.159512,4.139959,0.088209,0.821082,0.008086,5981.0,462.0,3882.0,217.0,5632.0,120.0,1117.0,11.0
I,25S,7ASDCB253,Shoes,샌들,7ASDCB253C0001,69000,710,CQ250100236,USD,자유통상 주식회사,2025-01-06,M,직송/외화/세금계산서/FOB,직송,1360.4,4.334019,0.439577,3.185828,0.159512,4.410468,0.036754,0.618201,0.008086,5896.0,598.0,4334.0,217.0,6000.0,50.0,841.0,11.0
I,25S,7ASDCB253,Shoes,샌들,7ASDCB253K0001,69000,4180,CQ240900390,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,4.334019,0.439577,3.185828,0.159512,4.410468,0.088209,0.618201,0.008086,5896.0,598.0,4334.0,217.0,6000.0,120.0,841.0,11.0
I,25S,7ASDCB353,Shoes,샌들,7ASDCB353K0001,89000,1600,CQ250100352,USD,자유통상 주식회사,2025-02-06,E,한국수입/외화/세금계산서/FOB,내수,1360.4,5.419729,0.360188,1.687004,0.159512,4.750074,0.088209,0.61085,0.008086,7373.0,490.0,2295.0,217.0,6462.0,120.0,831.0,11.0
I,25S,7ASDCB453,Shoes,샌들,7ASDCB453K0001,59000,2800,CQ240900388,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,4.19509,0.460159,0.976183,0.159512,3.280653,0.088209,0.624081,0.008086,5707.0,626.0,1328.0,217.0,4463.0,120.0,849.0,11.0
I,25S,7ASDCR053,Shoes,샌들,7ASDCR053C0001,89000,1560,CQ250100240,USD,자유통상 주식회사,2025-01-06,M,직송/외화/세금계산서/FOB,직송,1360.4,6.69656,0.739488,2.41032,0.159512,4.420024,0.036754,0.998971,0.008086,9110.0,1006.0,3279.0,217.0,6013.0,50.0,1359.0,11.0
I,25S,7ASDCR053,Shoes,샌들,7ASDCR053K0001,89000,2000,CQ240900389,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,6.69656,0.739488,2.41032,0.159512,4.420024,0.036754,0.998971,0.008086,9110.0,1006.0,3279.0,217.0,6013.0,50.0,1359.0,11.0
I,25S,7ASHC1B53,Shoes,신발,7ASHC1B53K0001,59000,3000,CQ240900383,USD,자유통상 주식회사,2024-09-26,E,한국수입/외화/세금계산서/FOB,내수,1360.4,2.45369,0.260218,1.402529,0.159512,4.81035,0.036754,0.535872,0.008086,3338.0,354.0,1908.0,217.0,6544.0,50.0,729.0,11.0
I,25S,7ASHCB153,Shoes,신발,7ASHCB153C0001,89000,7120,CQ240900424,USD,오주무역(주),2024-09-23,M,직송/외화/세금계산서/FOB,직송,1360.4,4.842693,0.280065,3.551161,0.146281,5.169803,0.036754,0.761541,0.654219,6588.0,381.0,4831.0,199.0,7033.0,50.0,1036.0,890.0
I,25S,7ASHCB153,Shoes,신발,7ASHCB153K0001,89000,2500,CQ250100232,USD,오주무역(주),2025-01-06,E,한국수입/외화/세금계산서/FOB,내수,1360.4,4.842693,0.280065,3.551161,0.146281,5.169803,0.036754,0.761541,0.654219,6588.0,381.0,4831.0,199.0,7033.0,50.0,1036.0,890.0
I,25S,7ASOB0153,Acc_etc,양말,7ASOB0153K0001,39000,1000,CQ241100871,KRW,주식회사 티오티코리아,2024-11-13,B,내수/원화/세금계산서/DDP,내수,1373.09,0.431873,1.056012,2.626193,0.20392,0.728284,0.036414,0.7261,0.632879,593.0,1450.0,3606.0,280.0,1000.0,50.0,997.0,869.0
I,25S,7AWRN0153,Headwear,와이어캡,7AWRN0153K0001,53000,800,CQ241101451,KRW,㈜유풍,2024-11-20,B,내수/원화/세금계산서/DDP,내수,1373.09,1.58766,1.262845,0.713719,0.230866,2.184853,0.036414,0.862289,0.411481,2180.0,1734.0,980.0,317.0,3000.0,50.0,1184.0,565.0
I,25S,7FCP44053,Headwear,운동모,7FCP44053C0001,53000,2245,CQ241101446,KRW,㈜유풍,2024-11-21,L,직송/원화/세금계산서/FOB,직송,1373.09,1.187104,2.205973,0.627781,0.294227,1.38374,0.036414,0.810581,0.120167,1630.0,3029.0,862.0,404.0,1900.0,50.0,1113.0,165.0
